-0.801916933	-0.977004904	
-0.791267306	-0.972582489	
-0.787007455	-0.794773613	
-0.693290735	-0.76042455	
-0.74227902	-0.445099635	
-0.814696486	-0.580974162	
-0.8828541	-0.592043605	
-0.818956337	-0.265059313	
-0.831735889	-0.719866682	
-0.853035144	-0.71502828	
-0.729499468	-0.261743316	
-0.735889244	-0.794037993	
-0.902023429	-0.870860879	
-0.795527157	-0.692357732	
-0.821086262	-0.769696491	
-0.825346113	-0.855585496	
-0.850905218	-0.558474157	
-0.810436635	-0.782954425	
-0.895633653	-0.829454901	
-0.876464324	-0.863107884	
-0.801916933	-0.797271715	
-0.755058573	-0.833364608	
-0.810436635	-0.77886733	
-0.867944622	-0.771013982	
-0.52715655	-0.809912747	
-0.693290735	-0.881795603	
-0.599574015	-0.76676134	
-0.493077742	-0.665544991	
-0.691160809	-0.75663741	
-0.450479233	-0.595706048	
-0.597444089	-0.695441524	
-0.610223642	-0.790324924	
-0.714589989	-0.839566126	
-0.546325879	-0.646425461	
-0.369542066	-0.164919308	
-0.6485623	-0.587004893	
-0.593184239	-0.760960543	
-0.550585729	-0.726914431	
-0.414270501	-0.575957639	
-0.605963791	-0.91114117	
-0.580404686	-0.72642747	
-0.746538871	-0.801977263	
-0.799787007	-0.802968937	
-0.844515442	-0.959387217	
-0.829605964	-0.785965939	
-0.7657082	-0.626686306	
-0.833865815	-0.820251259	
-0.808306709	-0.913325562	
-0.714589989	-0.603704042	
-0.833865815	-0.602692327	
-0.776357827	-0.489007905	
-0.850905218	-0.338895287	
-0.793397231	-0.674285829	
-0.816826411	-0.415945746	
-0.78913738	-0.797230276	
-0.767838126	-0.637486993	
-0.750798722	-0.506797089	
-0.701810437	-0.48601711	
-0.727369542	-0.487403913	
-0.825346113	-0.709297814	
-0.776357827	-0.79633652	
-0.784877529	-0.938512097	
-0.778487753	-0.85748629	
-0.825346113	-0.569736295	
-0.787007455	-0.817504375	
-0.857294995	-0.843636865	
-0.682641108	-0.816153216	
-0.635782748	-0.918355819	
-0.691160809	-0.99557736	
-0.646432375	-0.938324026	
-0.650692226	-0.887201961	
-0.667731629	-0.858146384	
-0.667731629	-0.716226552	
-0.623003195	-0.731847454	
-0.533546326	-0.424812142	
-0.67199148	-0.63370429	
-0.761448349	-0.637965729	
-0.616613419	-0.397579166	
-0.580404686	-0.387855499	
-0.608093717	-0.214253925	
-0.678381257	-0.580216751	
-0.378061768	-0.415386023	
-0.588924388	-0.780440037	
-0.627263046	-0.598799189	
-0.5314164	-0.32092957	
-0.548455804	-0.356947228	
-0.550585729	-0.274424339	
-0.559105431	-0.659929647	
-0.361022364	0.012166889	
-0.605963791	-0.722647661	
-0.814696486	-0.884820858	
-0.772097977	-0.807387121	
-0.857294995	-0.873841443	
-0.831735889	-0.716546282	
-0.787007455	-0.963993528	
-0.829605964	-0.874545336	
-0.833865815	-0.576901584	
-0.838125666	-0.756338614	
-0.865814696	-0.912300554	
-0.816826411	-0.506086194	
-0.750798722	-0.834056236	
-0.831735889	-0.820070103	
-0.69542066	-0.549524939	
-0.750798722	-0.721575076	
-0.772097977	-0.835217237	
-0.816826411	-0.522002176	
-0.716719915	-0.322846065	
-0.746538871	-0.891471487	
-0.499467519	-0.86279091	
-0.576144835	-0.874936605	
-0.407880724	-0.837577835	
-0.552715655	-0.606260531	
