0.125933831	-0.663013254
-0.499466382	-0.925915711
0.39701174	-0.771670429
-0.021344717	-0.836878696
-0.019210245	-0.601581412
-0.436499466	-0.599483919
0.354322305	-0.503375986
-0.050160085	-0.655305632
-0.467449306	-0.446107253
0.681963714	-0.45275173
-0.379935966	-0.807529832
-0.655282818	-0.683528825
-0.186766275	-0.311979501
-0.55923159	-0.293509688
-0.543223052	-0.229304003
0.583778015	-0.597773738
0.364994664	0.054341949
0.184631804	-0.280348633
0.106723586	-0.547937996
-0.400213447	-0.044831136
-0.81963714	-0.126154135
-0.025613661	0.061851623
-0.272145144	-0.560120066
-0.368196371	-0.540875846
0.237993597	-0.846759532
0.462113127	-0.432418532
0.261472785	0.034508457
-0.157950907	-0.614448002
0.483457844	-0.526682752
-0.252934899	-0.425464955
-0.696905016	-0.409600183
-0.175026681	-0.317216971
-0.320170758	-0.301181213
0.458911419	-0.463135538
-0.187833511	-0.152924172
-0.248665955	-0.658230211
-0.272145144	-0.495469423
0.997865528	-0.773050241
0.258271078	-0.768275593
-0.40981857	-0.280843656
-0.718249733	-0.780585823
0.131270011	-0.327204859
0.171824973	-0.795260473
-0.344717182	-0.419070708
-0.352187834	-0.555559933
-0.121664888	-0.836009647
-0.107790822	-0.354114687
-0.055496265	-0.524882674
-0.386339381	-0.021128905
-1	-0.466669017
0.565635005	-0.722763895
-0.176093917	-0.461686485
-0.679829242	-0.471250695
-0.186766275	-0.734995872
1	0.999978937
-0.060832444	-0.943823241
0.037353255	-0.652377763
-0.389541089	-0.495737169
-0.110992529	-0.999959669
-0.675560299	-0.603585092
-0.226254002	-0.865462863
0.038420491	-0.733481951
-0.042689434	-0.2802836
0.223052295	-0.37043793
0.191035219	-0.363458322
0.626467449	-0.804129917
-0.339381003	-0.389849192
-0.295624333	-0.645480327
-0.694770544	-0.439538803
-0.504802561	-0.49302807
-0.57203842	-0.584843383
-0.769477054	-0.380574135
-0.580576307	-0.488073707
-0.648879402	-0.650893619
-0.879402348	-0.135298058
-0.635005336	-0.546786599
-0.622198506	-0.476998
-0.615795091	-0.112267948
-0.725720384	-0.403449196
0.18036286	-0.580250848
-0.551760939	-0.421227696
-0.140875133	-0.799810527
0.364994664	-0.722579768
-0.334044824	-0.288290198
-0.04909285	-0.782717399
-0.575240128	-0.776100701
-0.438633938	-0.681149123
-0.547491996	-0.686346069
-0.891141942	-0.486488804
-0.835935564	-0.078469774
-0.945477076	0.045451096
-0.011152416	-0.575548859
0.340768278	-0.221144113
-0.180173482	-0.005558864
-0.826022305	-0.177063642
-0.676827757	-0.321116301
-0.336307311	-0.544467619
-0.958364312	-0.169735417
-0.982156134	-0.008656745
1	-0.449275362
-0.625774473	-0.50805313
-0.300619579	-0.48896212
0.479553903	-0.603202681
-0.190086741	-0.181379007
-0.5866171	-0.019490255
-0.76802974	-0.190038783
-0.98314746	-0.118902914
0.499380421	-0.378789513
-0.817100372	-0.346618357
0.313506815	0.997662459
-0.359107807	-0.299350325
0.444857497	0.137988009
-0.929615861	-0.434232983
-0.986121437	-0.497829765
-1	0.307832423
0.033952912	-0.734339442
-0.780421314	-0.971651537
-0.683767038	-0.626833642
-0.872614622	-0.78509864
-0.961833953	-0.483713589
-0.957372986	-0.15942029
-0.998513011	-0.203915586
-0.828004957	-0.595431098
-0.708550186	-0.999828488
-0.662453532	-0.65395975
-0.781908302	-0.646521138
-0.090954151	-0.508799172
0.01016109	-0.614906832
-0.054275093	-0.072656576
-0.76802974	-0.658254376
-0.80669145	-0.416876392
-0.637670384	-0.552444117
-0.476579926	-0.766166808
-0.645600991	-0.450463293
-0.69913259	-0.610179162
-0.419578686	-0.533618437
-0.698141264	-0.489533011
-0.058240397	-0.619616732
-0.473110285	-0.533311968
-0.668401487	-0.444841633
-0.888475836	-0.685590326
-0.63866171	-0.692796724
-0.772986369	-0.694482832
-0.689219331	-0.45035289
-0.805204461	-0.819522809
-0.792812887	-0.65182469
-0.813630731	-0.147442808
-0.527633209	-0.458477111
-0.677819083	-0.575103921
-0.507311029	-0.02006689
-0.597521685	-0.213307241
-0.869640644	-0.316446572
-0.86716233	-0.573498965
-0.826022305	-0.095293061
-0.797273854	-0.568627451
-0.803221809	-0.170441395
-0.488475836	-0.119385059
-0.80173482	-0.645210914
-0.849814126	-0.437681159
-0.662949195	-0.746626687
-0.860718711	-0.595949013
-0.782403965	-0.827223643
-0.670384139	-0.435828478
-0.830978934	-0.314595228
-0.79826518	0.047619048
-0.695167286	-0.317189507
