-0.401139648	-0.318192695
-0.162207898	-0.19549154
-0.289408944	-0.754424893
0.168109757	-0.495234967
-0.338196831	-0.365689295
-0.453494507	-0.686816932
-0.14123826	-0.046898341
-0.545053958	-0.33792064
0.690557393	-0.439972213
0.180296194	-0.375805512
0.163696942	-0.638077084
0.260346622	-0.669895441
0.920511031	0.751989519
1	0.080761744
0.655909814	-0.955969302
0.341341527	-0.597110678
0.590271014	-0.904056858
0.039390516	-0.771292336
0.140583323	-0.794291559
0.115084692	-0.538637952
0.74196495	0.178540327
0.086593172	-0.187839674
0.254337139	-0.284887254
0.292210763	-0.150619916
-0.37754044	0.197572736
-0.294816215	-0.757101166
-0.285993485	-0.66524246
-0.056232904	-0.604144702
-0.84730537	-0.179828064
-0.216674754	-0.443387557
-0.229644403	-0.737488775
0.212783849	-0.294242895
0.118309525	-0.584258581
0.631842406	-0.661509295
0.105833918	-0.028519314
0.162557305	0.048957335
0.656104879	-0.75362765
0.077419428	-0.769171949
-0.115947091	-0.576487678
-0.124123864	-0.688713489
-0.078123561	-0.691261926
0.065689317	-0.504905705
-0.26705609	-0.650621118
-0.38588404	-0.154144247
0.0085891	-0.317367415
0.124054198	0.720409237
-0.168346106	-0.416333745
-0.055128566	-0.295000837
0.088703875	1
0.355402762	-0.50429117
0.82148637	-0.823212187
0.778671134	-0.505802508
0.258083183	-0.767229508
0.509356813	-0.535490853
0.554960263	-0.360122259
0.479491496	-0.608262385
-0.138105723	-0.546930185
-0.174796643	-0.196146245
-0.312606409	-0.637466793
0.036808725	-0.612013284
-0.42511805	-0.582737783
-0.365772429	-0.778350097
-0.709551143	0.055313809
0.478200877	-0.488544555
-1	-0.001667737
-0.852290913	-0.689793902
0.604615178	-0.209671989
0.220736757	-0.963381426
-0.420739267	-0.926163653
-0.431529787	-0.900810665
0.550242665	-0.783661881
0.165692658	0.372016719
-0.253076331	-0.424217856
-0.075689363	-0.736419914
0.464087634	-0.377792713
0.064956342	-0.932809071
-0.437089934	-0.589587647
0.222037816	-0.385254631
-0.283199692	-0.729685642
-0.644834331	-0.862137334
-0.102358426	-0.725953486
0.085483819	-0.204638719
-0.173122399	-0.804463577
