0.3575	0	0	0	0	0
0.3575	0	0	0	0	0
-0.00942	0	0	0	0	0
0.724576	0	0	0	0	0
0.640965	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.001386	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.711202	0	0	0	0	0
0.709975	0	0	0	0	0
0.708559	0	0	0	0	0
0.706916	0	0	0	0	0
0.704997	0	0	0	0	0
0.702743	0	0	0	0	0
0.700571	0	0	0	0	0
0.697479	0	0	0	0	0
0.693775	0	0	0	0	0
0.689309	0	0	0	0	0
0.683888	0	0	0	0	0
0.677269	-0.092013	-0.340589	-0.249295	-0.483063	-0.585958
0.669144	0.110806	-0.24736	-0.123942	-0.476817	-0.640929
0.659131	0.211551	-0.200746	-0.059367	-0.47697	-0.680078
0.646766	0.260702	-0.174057	-0.023859	-0.477047	-0.710301
0.631503	0.283975	-0.160716	0.012893	-0.479748	-0.731599
0.612737	0.291397	-0.155437	0.057427	-0.482231	-0.751386
0.589716	0.292371	-0.153204	0.158573	-0.487025	-0.767307
0.561977	0.292859	-0.152088	0.209146	-0.489422	-0.786239
0.529156	0.288521	-0.152033	0.340518	-0.491945	-0.795705
0.491232	0.280575	-0.152913	0.447893	-0.493206	-0.803341
0.448661	0.276601	-0.153354	0.530615	-0.495067	-0.809753
0.402446	0.271208	-0.155048	0.602269	-0.495997	-0.816401
